Nama File,Status Encoding,Codec Video,Codec Audio,Resolution,Frame Rate,Pixel Format,Profile,Audio Sample Rate,File Size,Duration,Faststart,Valid Meta & TikTok (Ya/Tidak),Catatan Error bila ada
Kucing_HD_175.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.02 MB,10.66s,Ya,Ya,None
Kucing_HD_176.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.76 MB,11.12s,Ya,Ya,None
Kucing_HD_177.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.80 MB,9.31s,Ya,Ya,None
Kucing_HD_178.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.83 MB,13.07s,Ya,Ya,None
Kucing_HD_179.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,23.92 MB,14.14s,Ya,Ya,None
Kucing_HD_180.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.46 MB,6.80s,Ya,Ya,None
Kucing_HD_181.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.27 MB,7.08s,Ya,Ya,None
Kucing_HD_182.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.91 MB,10.10s,Ya,Ya,None
Kucing_HD_183.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.02 MB,20.09s,Ya,Ya,None
Kucing_HD_184.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.59 MB,17.30s,Ya,Ya,None
Kucing_HD_185.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.65 MB,18.09s,Ya,Ya,None
Kucing_HD_186.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.99 MB,18.83s,Ya,Ya,None
Kucing_HD_187.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,13.66 MB,25.38s,Ya,Ya,None
Kucing_HD_188.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.61 MB,34.72s,Ya,Ya,None
Kucing_HD_189.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,20.26 MB,21.02s,Ya,Ya,None
Kucing_HD_190.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.22 MB,13.17s,Ya,Ya,None
Kucing_HD_191.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,32.93 MB,60.07s,Ya,Ya,None
Kucing_HD_192.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.96 MB,20.97s,Ya,Ya,None
Kucing_HD_193.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.22 MB,8.11s,Ya,Ya,None
Kucing_HD_194.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.71 MB,22.97s,Ya,Ya,None
Kucing_HD_195.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.59 MB,12.10s,Ya,Ya,None
Kucing_HD_196.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.30 MB,9.54s,Ya,Ya,None
Kucing_HD_197.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.73 MB,10.61s,Ya,Ya,None
Kucing_HD_198.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.29 MB,23.06s,Ya,Ya,None
Kucing_HD_199.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.16 MB,5.32s,Ya,Ya,None
Kucing_HD_200.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.74 MB,24.45s,Ya,Ya,None
Kucing_HD_201.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.99 MB,13.63s,Ya,Ya,None
Kucing_HD_202.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.97 MB,7.97s,Ya,Ya,None
Kucing_HD_203.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.44 MB,11.31s,Ya,Ya,None
Kucing_HD_204.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.34 MB,19.25s,Ya,Ya,None
Kucing_HD_205.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,15.05 MB,27.14s,Ya,Ya,None
Kucing_HD_206.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.87 MB,15.58s,Ya,Ya,None
Kucing_HD_207.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.98 MB,9.22s,Ya,Ya,None
Kucing_HD_208.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.95 MB,9.50s,Ya,Ya,None
Kucing_HD_209.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.08 MB,15.12s,Ya,Ya,None
Kucing_HD_210.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.90 MB,8.85s,Ya,Ya,None
Kucing_HD_211.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.91 MB,11.96s,Ya,Ya,None
Kucing_HD_212.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.02 MB,6.11s,Ya,Ya,None
Kucing_HD_213.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,21.53 MB,28.31s,Ya,Ya,None
Kucing_HD_214.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.14 MB,7.64s,Ya,Ya,None
Kucing_HD_215.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,61.11 MB,81.71s,Ya,Ya,None
Kucing_HD_216.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.43 MB,6.01s,Ya,Ya,None
Kucing_HD_217.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,59.64 MB,86.68s,Ya,Ya,None
Kucing_HD_218.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.75 MB,6.85s,Ya,Ya,None
Kucing_HD_219.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.69 MB,8.99s,Ya,Ya,None
Kucing_HD_220.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.84 MB,9.03s,Ya,Ya,None
Kucing_HD_221.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.28 MB,21.76s,Ya,Ya,None
Kucing_HD_222.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.90 MB,13.21s,Ya,Ya,None
Kucing_HD_223.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.88 MB,9.64s,Ya,Ya,None
Kucing_HD_224.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.40 MB,4.62s,Ya,Ya,None
Kucing_HD_225.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,15.10 MB,15.21s,Ya,Ya,None
Kucing_HD_226.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.86 MB,10.71s,Ya,Ya,None
Kucing_HD_227.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,24.26 MB,25.10s,Ya,Ya,None
Kucing_HD_228.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.45 MB,7.27s,Ya,Ya,None
Kucing_HD_229.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.63 MB,14.19s,Ya,Ya,None
Kucing_HD_230.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.95 MB,9.64s,Ya,Ya,None
Kucing_HD_231.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.34 MB,15.44s,Ya,Ya,None
Kucing_HD_232.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.07 MB,6.34s,Ya,Ya,None
Kucing_HD_233.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,46.90 MB,83.38s,Ya,Ya,None
Kucing_HD_234.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.41 MB,11.03s,Ya,Ya,None
Kucing_HD_235.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.90 MB,19.44s,Ya,Ya,None
Kucing_HD_236.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.26 MB,20.32s,Ya,Ya,None
Kucing_HD_237.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,27.64 MB,32.21s,Ya,Ya,None
Kucing_HD_238.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.37 MB,6.71s,Ya,Ya,None
Kucing_HD_239.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.22 MB,17.16s,Ya,Ya,None
Kucing_HD_240.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.94 MB,21.66s,Ya,Ya,None
Kucing_HD_241.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,15.58 MB,10.85s,Ya,Ya,None
Kucing_HD_242.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.85 MB,6.11s,Ya,Ya,None
Kucing_HD_243.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,37.26 MB,57.19s,Ya,Ya,None
Kucing_HD_244.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.70 MB,17.35s,Ya,Ya,None
Kucing_HD_245.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.92 MB,8.34s,Ya,Ya,None
Kucing_HD_246.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.86 MB,9.59s,Ya,Ya,None
Kucing_HD_247.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,19.69 MB,24.45s,Ya,Ya,None
Kucing_HD_248.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.40 MB,18.83s,Ya,Ya,None
Kucing_HD_249.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.45 MB,21.80s,Ya,Ya,None
Kucing_HD_250.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.90 MB,6.29s,Ya,Ya,None
Kucing_HD_251.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.89 MB,37.92s,Ya,Ya,None
Kucing_HD_252.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.98 MB,16.09s,Ya,Ya,None
Kucing_HD_253.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.81 MB,7.97s,Ya,Ya,None
Kucing_HD_254.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.26 MB,13.40s,Ya,Ya,None
Kucing_HD_255.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.09 MB,4.67s,Ya,Ya,None
Kucing_HD_256.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.64 MB,15.72s,Ya,Ya,None
Kucing_HD_257.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.13 MB,10.43s,Ya,Ya,None
Kucing_HD_258.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.41 MB,11.91s,Ya,Ya,None
Kucing_HD_259.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.82 MB,14.84s,Ya,Ya,None
Kucing_HD_260.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.92 MB,6.29s,Ya,Ya,None
Kucing_HD_261.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.59 MB,4.67s,Ya,Ya,None
Kucing_HD_262.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.14 MB,9.50s,Ya,Ya,None
Kucing_HD_263.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,31.63 MB,36.94s,Ya,Ya,None
Kucing_HD_264.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.76 MB,8.38s,Ya,Ya,None
Kucing_HD_265.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.34 MB,11.68s,Ya,Ya,None
Kucing_HD_266.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.20 MB,15.12s,Ya,Ya,None
Kucing_HD_267.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.22 MB,12.98s,Ya,Ya,None
Kucing_HD_268.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.85 MB,6.85s,Ya,Ya,None
Kucing_HD_269.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.43 MB,22.18s,Ya,Ya,None
Kucing_HD_270.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.99 MB,8.34s,Ya,Ya,None
Kucing_HD_271.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.52 MB,14.75s,Ya,Ya,None
Kucing_HD_272.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.85 MB,9.03s,Ya,Ya,None
Kucing_HD_273.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.46 MB,18.37s,Ya,Ya,None
Kucing_HD_274.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.34 MB,15.68s,Ya,Ya,None
Kucing_HD_275.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.90 MB,7.22s,Ya,Ya,None
Kucing_HD_276.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.08 MB,14.47s,Ya,Ya,None
Kucing_HD_277.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.61 MB,13.72s,Ya,Ya,None
Kucing_HD_278.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.55 MB,19.71s,Ya,Ya,None
Kucing_HD_279.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.86 MB,10.85s,Ya,Ya,None
Kucing_HD_280.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.39 MB,25.10s,Ya,Ya,None
Kucing_HD_281.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.97 MB,21.85s,Ya,Ya,None
Kucing_HD_282.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.85 MB,20.97s,Ya,Ya,None
Kucing_HD_283.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,19.79 MB,35.18s,Ya,Ya,None
Kucing_HD_284.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.05 MB,14.79s,Ya,Ya,None
Kucing_HD_285.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.24 MB,16.56s,Ya,Ya,None
Kucing_HD_286.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.47 MB,6.99s,Ya,Ya,None
Kucing_HD_287.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.86 MB,11.40s,Ya,Ya,None
Kucing_HD_288.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.07 MB,4.58s,Ya,Ya,None
Kucing_HD_289.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.73 MB,17.44s,Ya,Ya,None
Kucing_HD_290.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.04 MB,6.57s,Ya,Ya,None
Kucing_HD_291.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.89 MB,18.14s,Ya,Ya,None
Kucing_HD_292.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.02 MB,5.09s,Ya,Ya,None
Kucing_HD_293.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.54 MB,22.78s,Ya,Ya,None
Kucing_HD_294.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.55 MB,7.32s,Ya,Ya,None
Kucing_HD_295.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.95 MB,28.07s,Ya,Ya,None
Kucing_HD_296.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.84 MB,26.68s,Ya,Ya,None
Kucing_HD_297.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.88 MB,4.58s,Ya,Ya,None
Kucing_HD_298.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.90 MB,7.83s,Ya,Ya,None
Kucing_HD_299.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.95 MB,18.27s,Ya,Ya,None
Kucing_HD_300.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.42 MB,15.35s,Ya,Ya,None
Kucing_HD_301.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.58 MB,15.16s,Ya,Ya,None
Kucing_HD_302.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.43 MB,14.51s,Ya,Ya,None
Kucing_HD_303.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.29 MB,16.60s,Ya,Ya,None
Kucing_HD_304.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.60 MB,18.93s,Ya,Ya,None
Kucing_HD_305.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.61 MB,10.15s,Ya,Ya,None
Kucing_HD_306.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.99 MB,22.13s,Ya,Ya,None
Kucing_HD_307.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,24.76 MB,17.02s,Ya,Ya,None
Kucing_HD_308.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.98 MB,6.01s,Ya,Ya,None
Kucing_HD_309.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.48 MB,15.07s,Ya,Ya,None
Kucing_HD_310.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.72 MB,14.65s,Ya,Ya,None
Kucing_HD_311.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,20.28 MB,11.31s,Ya,Ya,None
Kucing_HD_312.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.06 MB,7.73s,Ya,Ya,None
Kucing_HD_313.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,52.77 MB,83.38s,Ya,Ya,None
Kucing_HD_314.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.97 MB,7.18s,Ya,Ya,None
Kucing_HD_315.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.57 MB,15.86s,Ya,Ya,None
Kucing_HD_316.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.87 MB,5.92s,Ya,Ya,None
Kucing_HD_317.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,20.99 MB,33.41s,Ya,Ya,None
Kucing_HD_318.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.57 MB,15.03s,Ya,Ya,None
Kucing_HD_319.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.51 MB,5.88s,Ya,Ya,None
Kucing_HD_320.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.98 MB,5.09s,Ya,Ya,None
Kucing_HD_321.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,32.36 MB,31.70s,Ya,Ya,None
Kucing_HD_322.mp4,Gagal Validasi,h264,aac,1080x1920,30.00,yuvj420p,High,48000 Hz,9.44 MB,12.61s,Ya,Tidak,Invalid pixel format: yuvj420p
Kucing_HD_323.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.90 MB,12.42s,Ya,Ya,None
Kucing_HD_324.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.30 MB,7.04s,Ya,Ya,None
Kucing_HD_325.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,16.96 MB,42.01s,Ya,Ya,None
Kucing_HD_326.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.56 MB,8.57s,Ya,Ya,None
Kucing_HD_327.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.93 MB,30.63s,Ya,Ya,None
Kucing_HD_328.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.16 MB,8.94s,Ya,Ya,None
Kucing_HD_329.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.46 MB,8.29s,Ya,Ya,None
Kucing_HD_330.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.61 MB,9.31s,Ya,Ya,None
Kucing_HD_331.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.98 MB,14.42s,Ya,Ya,None
Kucing_HD_332.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.86 MB,8.57s,Ya,Ya,None
Kucing_HD_333.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,18.45 MB,10.85s,Ya,Ya,None
Kucing_HD_334.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.52 MB,5.83s,Ya,Ya,None
Kucing_HD_335.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.20 MB,15.68s,Ya,Ya,None
Kucing_HD_336.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.08 MB,19.71s,Ya,Ya,None
Kucing_HD_337.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.59 MB,27.29s,Ya,Ya,None
Kucing_HD_338.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.29 MB,26.40s,Ya,Ya,None
Kucing_HD_339.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.60 MB,40.71s,Ya,Ya,None
Kucing_HD_340.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.32 MB,6.90s,Ya,Ya,None
Kucing_HD_341.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.02 MB,7.50s,Ya,Ya,None
Kucing_HD_342.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.36 MB,4.30s,Ya,Ya,None
Kucing_HD_343.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.49 MB,4.34s,Ya,Ya,None
Kucing_HD_344.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.04 MB,8.43s,Ya,Ya,None
Kucing_HD_345.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.76 MB,10.94s,Ya,Ya,None
Kucing_HD_346.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.26 MB,6.53s,Ya,Ya,None
Kucing_HD_347.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.10 MB,15.07s,Ya,Ya,None
Kucing_HD_348.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.11 MB,14.93s,Ya,Ya,None
Kucing_HD_349.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.42 MB,10.94s,Ya,Ya,None
Kucing_HD_350.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.26 MB,9.03s,Ya,Ya,None
Kucing_HD_351.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.83 MB,17.16s,Ya,Ya,None
Kucing_HD_352.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.95 MB,6.20s,Ya,Ya,None
Kucing_HD_353.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.24 MB,9.27s,Ya,Ya,None
Kucing_HD_354.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.44 MB,22.83s,Ya,Ya,None
Kucing_HD_355.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.41 MB,7.27s,Ya,Ya,None
Kucing_HD_356.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.20 MB,18.69s,Ya,Ya,None
Kucing_HD_357.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,22.27 MB,17.95s,Ya,Ya,None
Kucing_HD_358.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.63 MB,7.08s,Ya,Ya,None
Kucing_HD_359.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.03 MB,18.00s,Ya,Ya,None
Kucing_HD_360.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.48 MB,18.97s,Ya,Ya,None
Kucing_HD_361.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.93 MB,4.62s,Ya,Ya,None
Kucing_HD_362.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.87 MB,9.54s,Ya,Ya,None
Kucing_HD_363.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,16.23 MB,37.04s,Ya,Ya,None
Kucing_HD_364.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.66 MB,14.19s,Ya,Ya,None
